T      Bact  Phage     Lys   VMR  P_spec B_spec 
4014  897672 10215274  812201  6.0   98   75 
4015  897672 10215274  812201  6.0   98   75 
4016  897672 10215274  812201  6.0   98   75 
4017  897672 10215274  812201  6.0   98   75 
4018  897672 10215274  812201  6.0   98   75 
4019  897672 10215274  812201  6.0   98   75 
4020  897672 10215274  812201  6.0   98   75 
4021  897672 10215274  812201  6.0   98   75 
4022  897672 10215274  812201  6.0   98   75 
4023  897672 10215274  812201  6.0   98   75 
4024  897672 10215274  812201  6.0   98   75 
4025  897672 10215274  812201  6.0   98   75 
4026  897672 10215274  812201  6.0   98   75 
4027  897672 10215274  812201  6.0   98   75 
4028  897672 10215274  812201  6.0   98   75 
4029  897672 10215274  812201  6.0   98   75 
4030  897672 10215274  812201  6.0   98   75 
4031  897672 10215274  812201  6.0   98   75 
4032  897672 10215274  812201  6.0   98   75 
4033  897672 10215274  812201  6.0   98   75 
4034  897672 10215274  812201  6.0   98   75 
4035  897672 10215274  812201  6.0   98   75 
4036  897672 10215274  812201  6.0   98   75 
4037  897672 10215274  812201  6.0   98   75 
4038  897672 10215274  812201  6.0   98   75 
4039  897672 10215274  812201  6.0   98   75 
4040  897672 10215274  812201  6.0   98   75 
4041  897672 10215274  812201  6.0   98   75 
4042  897672 10215274  812201  6.0   98   75 
4043  897672 10215274  812201  6.0   98   75 
4044  897672 10215274  812201  6.0   98   75 
4045  897672 10215274  812201  6.0   98   75 
4046  897672 10215274  812201  6.0   98   75 
4047  897672 10215274  812201  6.0   98   75 
4048  897672 10215274  812201  6.0   98   75 
4049  897672 10215274  812201  6.0   98   75 
4050  897672 10215274  812201  6.0   98   75 
4051  897672 10215274  812201  6.0   98   75 
4052  897672 10215274  812201  6.0   98   75 
4053  897672 10215274  812201  6.0   98   75 
4054  897672 10215274  812201  6.0   98   75 
4055  897672 10215274  812201  6.0   98   75 
4056  897672 10215274  812201  6.0   98   75 
4057  897672 10215274  812201  6.0   98   75 
4058  897672 10215274  812201  6.0   98   75 
4059  897672 10215274  812201  6.0   98   75 
4060  897672 10215274  812201  6.0   98   75 
4061  897672 10215274  812201  6.0   98   75 
4062  897672 10215274  812201  6.0   98   75 
4063  897672 10215274  812201  6.0   98   75 
4064  897672 10215274  812201  6.0   98   75 
4065  897672 10215274  812201  6.0   98   75 
4066  897672 10215274  812201  6.0   98   75 
4067  897672 10215274  812201  6.0   98   75 
4068  897672 10215274  812201  6.0   98   75 
4069  897672 10215274  812201  6.0   98   75 
4070  897672 10215274  812201  6.0   98   75 
4071  897672 10215274  812201  6.0   98   75 
4072  897672 10215274  812201  6.0   98   75 
4073  897672 10215274  812201  6.0   98   75 
4074  897672 10215274  812201  6.0   98   75 
4075  897672 10215274  812201  6.0   98   75 
4076  897672 10215274  812201  6.0   98   75 
4077  897672 10215274  812201  6.0   98   75 
4078  897672 10215274  812201  6.0   98   75 
4079  897672 10215274  812201  6.0   98   75 
4080  897672 10215274  812201  6.0   98   75 
4081  897672 10215274  812201  6.0   98   75 
4082  897672 10215274  812201  6.0   98   75 
4083  897672 10215274  812201  6.0   98   75 
4084  897672 10215274  812201  6.0   98   75 
4085  897672 10215274  812201  6.0   98   75 
4086  897672 10215274  812201  6.0   98   75 
4087  897672 10215274  812201  6.0   98   75 
4088  897672 10215274  812201  6.0   98   75 
4089  897672 10215274  812201  6.0   98   75 
4090  897672 10215274  812201  6.0   98   75 
4091  897672 10215274  812201  6.0   98   75 
4092  897672 10215274  812201  6.0   98   75 
4093  897672 10215274  812201  6.0   98   75 
4094  897672 10215274  812201  6.0   98   75 
4095  897672 10215274  812201  6.0   98   75 
4096  897672 10215274  812201  6.0   98   75 
4097  897672 10215274  812201  6.0   98   75 
4098  897672 10215274  812201  6.0   98   75 
4099  897672 10215274  812201  6.0   98   75 
4100  897672 10215274  812201  6.0   98   75 
4101  897672 10215274  812201  6.0   98   75 
4102  897672 10215274  812201  6.0   98   75 
4103  897672 10215274  812201  6.0   98   75 
4104  897672 10215274  812201  6.0   98   75 
4105  897672 10215274  812201  6.0   98   75 
4106  897672 10215274  812201  6.0   98   75 
4107  897672 10215274  812201  6.0   98   75 
4108  897672 10215274  812201  6.0   98   75 
4109  897672 10215274  812201  6.0   98   75 
4110  897672 10215274  812201  6.0   98   75 
4111  897672 10215274  812201  6.0   98   75 
4112  897672 10215274  812201  6.0   98   75 
4113  897672 10215274  812201  6.0   98   75 
4114  897672 10215274  812201  6.0   98   75 
4115  897672 10215274  812201  6.0   98   75 
4116  897672 10215274  812201  6.0   98   75 
4117  897672 10215274  812201  6.0   98   75 
4118  897672 10215274  812201  6.0   98   75 
4119  897672 10215274  812201  6.0   98   75 
4120  897672 10215274  812201  6.0   98   75 
4121  897672 10215274  812201  6.0   98   75 
4122  897672 10215274  812201  6.0   98   75 
4123  897672 10215274  812201  6.0   98   75 
4124  897672 10215274  812201  6.0   98   75 
4125  897672 10215274  812201  6.0   98   75 
4126  897672 10215274  812201  6.0   98   75 
4127  897672 10215274  812201  6.0   98   75 
4128  897672 10215274  812201  6.0   98   75 
4129  897672 10215274  812201  6.0   98   75 
4130  897672 10215274  812201  6.0   98   75 
4131  897672 10215274  812201  6.0   98   75 
4132  897672 10215274  812201  6.0   98   75 
4133  897672 10215274  812201  6.0   98   75 
4134  897672 10215274  812201  6.0   98   75 
4135  897672 10215274  812201  6.0   98   75 
4136  897672 10215274  812201  6.0   98   75 
4137  897672 10215274  812201  6.0   98   75 
4138  897672 10215274  812201  6.0   98   75 
4139  897672 10215274  812201  6.0   98   75 
4140  897672 10215274  812201  6.0   98   75 
4141  897672 10215274  812201  6.0   98   75 
4142  897672 10215274  812201  6.0   98   75 
4143  897672 10215274  812201  6.0   98   75 
4144  897672 10215274  812201  6.0   98   75 
4145  897672 10215274  812201  6.0   98   75 
4146  897672 10215274  812201  6.0   98   75 
4147  897672 10215274  812201  6.0   98   75 
4148  897672 10215274  812201  6.0   98   75 
4149  897672 10215274  812201  6.0   98   75 
4150  897672 10215274  812201  6.0   98   75 
4151  897672 10215274  812201  6.0   98   75 
4152  897672 10215274  812201  6.0   98   75 
4153  897672 10215274  812201  6.0   98   75 
4154  897672 10215274  812201  6.0   98   75 
4155  897672 10215274  812201  6.0   98   75 
4156  897672 10215274  812201  6.0   98   75 
4157  897672 10215274  812201  6.0   98   75 
4158  897672 10215274  812201  6.0   98   75 
4159  897672 10215274  812201  6.0   98   75 
4160  897672 10215274  812201  6.0   98   75 
4161  897672 10215274  812201  6.0   98   75 
4162  897672 10215274  812201  6.0   98   75 
4163  897672 10215274  812201  6.0   98   75 
4164  897672 10215274  812201  6.0   98   75 
4165  897672 10215274  812201  6.0   98   75 
4166  897672 10215274  812201  6.0   98   75 
4167  897672 10215274  812201  6.0   98   75 
4168  897672 10215274  812201  6.0   98   75 
4169  897672 10215274  812201  6.0   98   75 
4170  897672 10215274  812201  6.0   98   75 
4171  897672 10215274  812201  6.0   98   75 
4172  897672 10215274  812201  6.0   98   75 
4173  897672 10215274  812201  6.0   98   75 
4174  897672 10215274  812201  6.0   98   75 
4175  897672 10215274  812201  6.0   98   75 
4176  897672 10215274  812201  6.0   98   75 
4177  897672 10215274  812201  6.0   98   75 
4178  897672 10215274  812201  6.0   98   75 
4179  897672 10215274  812201  6.0   98   75 
4180  897672 10215274  812201  6.0   98   75 
4181  897672 10215274  812201  6.0   98   75 
4182  897672 10215274  812201  6.0   98   75 
4183  897672 10215274  812201  6.0   98   75 
4184  897672 10215274  812201  6.0   98   75 
4185  897672 10215274  812201  6.0   98   75 
4186  897672 10215274  812201  6.0   98   75 
4187  897672 10215274  812201  6.0   98   75 
4188  897672 10215274  812201  6.0   98   75 
4189  897672 10215274  812201  6.0   98   75 
4190  897672 10215274  812201  6.0   98   75 
4191  897672 10215274  812201  6.0   98   75 
4192  897672 10215274  812201  6.0   98   75 
4193  897672 10215274  812201  6.0   98   75 
4194  897672 10215274  812201  6.0   98   75 
4195  897672 10215274  812201  6.0   98   75 
4196  897672 10215274  812201  6.0   98   75 
4197  897672 10215274  812201  6.0   98   75 
4198  897672 10215274  812201  6.0   98   75 
4199  897672 10215274  812201  6.0   98   75 
4200  897672 10215274  812201  6.0   98   75 
4201  897672 10215274  812201  6.0   98   75 
4202  897672 10215274  812201  6.0   98   75 
4203  897672 10215274  812201  6.0   98   75 
4204  897672 10215274  812201  6.0   98   75 
4205  897672 10215274  812201  6.0   98   75 
4206  897672 10215274  812201  6.0   98   75 
4207  897672 10215274  812201  6.0   98   75 
4208  897672 10215274  812201  6.0   98   75 
4209  897672 10215274  812201  6.0   98   75 
4210  897672 10215274  812201  6.0   98   75 
4211  897672 10215274  812201  6.0   98   75 
4212  897672 10215274  812201  6.0   98   75 
4213  897672 10215274  812201  6.0   98   75 
4214  897672 10215274  812201  6.0   98   75 
4215  897672 10215274  812201  6.0   98   75 
4216  897672 10215274  812201  6.0   98   75 
4217  897672 10215274  812201  6.0   98   75 
4218  897672 10215274  812201  6.0   98   75 
4219  897672 10215274  812201  6.0   98   75 
4220  897672 10215274  812201  6.0   98   75 
4221  897672 10215274  812201  6.0   98   75 
4222  897672 10215274  812201  6.0   98   75 
4223  897672 10215274  812201  6.0   98   75 
4224  897672 10215274  812201  6.0   98   75 
4225  897672 10215274  812201  6.0   98   75 
4226  897672 10215274  812201  6.0   98   75 
4227  897672 10215274  812201  6.0   98   75 
4228  897672 10215274  812201  6.0   98   75 
4229  897672 10215274  812201  6.0   98   75 
4230  897672 10215274  812201  6.0   98   75 
4231  897672 10215274  812201  6.0   98   75 
4232  897672 10215274  812201  6.0   98   75 
4233  897672 10215274  812201  6.0   98   75 
4234  897672 10215274  812201  6.0   98   75 
4235  897672 10215274  812201  6.0   98   75 
4236  897672 10215274  812201  6.0   98   75 
4237  897672 10215274  812201  6.0   98   75 
4238  897672 10215274  812201  6.0   98   75 
4239  897672 10215274  812201  6.0   98   75 
4240  897672 10215274  812201  6.0   98   75 
4241  897672 10215274  812201  6.0   98   75 
4242  897672 10215274  812201  6.0   98   75 
4243  897672 10215274  812201  6.0   98   75 
4244  897672 10215274  812201  6.0   98   75 
4245  897672 10215274  812201  6.0   98   75 
4246  897672 10215274  812201  6.0   98   75 
4247  897672 10215274  812201  6.0   98   75 
4248  897672 10215274  812201  6.0   98   75 
4249  897672 10215274  812201  6.0   98   75 
4250  897672 10215274  812201  6.0   98   75 
4251  897672 10215274  812201  6.0   98   75 
4252  897672 10215274  812201  6.0   98   75 
4253  897672 10215274  812201  6.0   98   75 
4254  897672 10215274  812201  6.0   98   75 
4255  897672 10215274  812201  6.0   98   75 
4256  897672 10215274  812201  6.0   98   75 
4257  897672 10215274  812201  6.0   98   75 
4258  897672 10215274  812201  6.0   98   75 
4259  897672 10215274  812201  6.0   98   75 
4260  897672 10215274  812201  6.0   98   75 
4261  897672 10215274  812201  6.0   98   75 
4262  897672 10215274  812201  6.0   98   75 
4263  897672 10215274  812201  6.0   98   75 
4264  897672 10215274  812201  6.0   98   75 
4265  897672 10215274  812201  6.0   98   75 
4266  897672 10215274  812201  6.0   98   75 
4267  897672 10215274  812201  6.0   98   75 
4268  897672 10215274  812201  6.0   98   75 
4269  897672 10215274  812201  6.0   98   75 
4270  897672 10215274  812201  6.0   98   75 
4271  897672 10215274  812201  6.0   98   75 
4272  897672 10215274  812201  6.0   98   75 
4273  897672 10215274  812201  6.0   98   75 
4274  897672 10215274  812201  6.0   98   75 
4275  897672 10215274  812201  6.0   98   75 
4276  897672 10215274  812201  6.0   98   75 
4277  897672 10215274  812201  6.0   98   75 
4278  897672 10215274  812201  6.0   98   75 
4279  897672 10215274  812201  6.0   98   75 
4280  897672 10215274  812201  6.0   98   75 
4281  897672 10215274  812201  6.0   98   75 
4282  897672 10215274  812201  6.0   98   75 
4283  897672 10215274  812201  6.0   98   75 
4284  897672 10215274  812201  6.0   98   75 
4285  897672 10215274  812201  6.0   98   75 
4286  897672 10215274  812201  6.0   98   75 
4287  897672 10215274  812201  6.0   98   75 
4288  897672 10215274  812201  6.0   98   75 
4289  897672 10215274  812201  6.0   98   75 
4290  897672 10215274  812201  6.0   98   75 
4291  897672 10215274  812201  6.0   98   75 
4292  897672 10215274  812201  6.0   98   75 
4293  897672 10215274  812201  6.0   98   75 
4294  897672 10215274  812201  6.0   98   75 
4295  897672 10215274  812201  6.0   98   75 
4296  897672 10215274  812201  6.0   98   75 
4297  897672 10215274  812201  6.0   98   75 
4298  897672 10215274  812201  6.0   98   75 
4299  897672 10215274  812201  6.0   98   75 
4300  897672 10215274  812201  6.0   98   75 
4301  897672 10215274  812201  6.0   98   75 
4302  897672 10215274  812201  6.0   98   75 
4303  897672 10215274  812201  6.0   98   75 
4304  897672 10215274  812201  6.0   98   75 
4305  897672 10215274  812201  6.0   98   75 
4306  897672 10215274  812201  6.0   98   75 
4307  897672 10215274  812201  6.0   98   75 
4308  897672 10215274  812201  6.0   98   75 
4309  897672 10215274  812201  6.0   98   75 
4310  897672 10215274  812201  6.0   98   75 
4311  897672 10215274  812201  6.0   98   75 
4312  897672 10215274  812201  6.0   98   75 
4313  897672 10215274  812201  6.0   98   75 
4314  897672 10215274  812201  6.0   98   75 
4315  897672 10215274  812201  6.0   98   75 
4316  897672 10215274  812201  6.0   98   75 
4317  897672 10215274  812201  6.0   98   75 
4318  897672 10215274  812201  6.0   98   75 
4319  897672 10215274  812201  6.0   98   75 
4320  897672 10215274  812201  6.0   98   75 
4321  897672 10215274  812201  6.0   98   75 
4322  897672 10215274  812201  6.0   98   75 
4323  897672 10215274  812201  6.0   98   75 
4324  897672 10215274  812201  6.0   98   75 
4325  897672 10215274  812201  6.0   98   75 
4326  897672 10215274  812201  6.0   98   75 
4327  897672 10215274  812201  6.0   98   75 
4328  897672 10215274  812201  6.0   98   75 
4329  897672 10215274  812201  6.0   98   75 
4330  897672 10215274  812201  6.0   98   75 
4331  897672 10215274  812201  6.0   98   75 
4332  897672 10215274  812201  6.0   98   75 
4333  897672 10215274  812201  6.0   98   75 
4334  897672 10215274  812201  6.0   98   75 
4335  897672 10215274  812201  6.0   98   75 
4336  897672 10215274  812201  6.0   98   75 
4337  897672 10215274  812201  6.0   98   75 
4338  897672 10215274  812201  6.0   98   75 
4339  897672 10215274  812201  6.0   98   75 
4340  897672 10215274  812201  6.0   98   75 
4341  897672 10215274  812201  6.0   98   75 
4342  897672 10215274  812201  6.0   98   75 
4343  897672 10215274  812201  6.0   98   75 
4344  897672 10215274  812201  6.0   98   75 
4345  897672 10215274  812201  6.0   98   75 
4346  897672 10215274  812201  6.0   98   75 
4347  897672 10215274  812201  6.0   98   75 
4348  897672 10215274  812201  6.0   98   75 
4349  897672 10215274  812201  6.0   98   75 
4350  897672 10215274  812201  6.0   98   75 
4351  897672 10215274  812201  6.0   98   75 
4352  897672 10215274  812201  6.0   98   75 
4353  897672 10215274  812201  6.0   98   75 
4354  897672 10215274  812201  6.0   98   75 
4355  897672 10215274  812201  6.0   98   75 
4356  897672 10215274  812201  6.0   98   75 
4357  897672 10215274  812201  6.0   98   75 
4358  897672 10215274  812201  6.0   98   75 
4359  897672 10215274  812201  6.0   98   75 
4360  897672 10215274  812201  6.0   98   75 
4361  897672 10215274  812201  6.0   98   75 
4362  897672 10215274  812201  6.0   98   75 
4363  897672 10215274  812201  6.0   98   75 
4364  897672 10215274  812201  6.0   98   75 
4365  897672 10215274  812201  6.0   98   75 
4366  897672 10215274  812201  6.0   98   75 
4367  897672 10215274  812201  6.0   98   75 
4368  897672 10215274  812201  6.0   98   75 
4369  897672 10215274  812201  6.0   98   75 
4370  897672 10215274  812201  6.0   98   75 
4371  897672 10215274  812201  6.0   98   75 
4372  897672 10215274  812201  6.0   98   75 
4373  897672 10215274  812201  6.0   98   75 
4374  897672 10215274  812201  6.0   98   75 
4375  897672 10215274  812201  6.0   98   75 
4376  897672 10215274  812201  6.0   98   75 
4377  897672 10215274  812201  6.0   98   75 
4378  897672 10215274  812201  6.0   98   75 
4379  897672 10215274  812201  6.0   98   75 
4380  897672 10215274  812201  6.0   98   75 
4381  897672 10215274  812201  6.0   98   75 
4382  897672 10215274  812201  6.0   98   75 
4383  897672 10215274  812201  6.0   98   75 
4384  897672 10215274  812201  6.0   98   75 
4385  897672 10215274  812201  6.0   98   75 
4386  897672 10215274  812201  6.0   98   75 
4387  897672 10215274  812201  6.0   98   75 
4388  897672 10215274  812201  6.0   98   75 
4389  897672 10215274  812201  6.0   98   75 
4390  897672 10215274  812201  6.0   98   75 
4391  897672 10215274  812201  6.0   98   75 
4392  897672 10215274  812201  6.0   98   75 
4393  897672 10215274  812201  6.0   98   75 
4394  897672 10215274  812201  6.0   98   75 
4395  897672 10215274  812201  6.0   98   75 
4396  897672 10215274  812201  6.0   98   75 
4397  897672 10215274  812201  6.0   98   75 
4398  897672 10215274  812201  6.0   98   75 
4399  897672 10215274  812201  6.0   98   75 
4400  897672 10215274  812201  6.0   98   75 
4401  897672 10215274  812201  6.0   98   75 
4402  897672 10215274  812201  6.0   98   75 
4403  897672 10215274  812201  6.0   98   75 
4404  897672 10215274  812201  6.0   98   75 
4405  897672 10215274  812201  6.0   98   75 
4406  897672 10215274  812201  6.0   98   75 
4407  897672 10215274  812201  6.0   98   75 
4408  897672 10215274  812201  6.0   98   75 
4409  897672 10215274  812201  6.0   98   75 
4410  897672 10215274  812201  6.0   98   75 
4411  897672 10215274  812201  6.0   98   75 
4412  897672 10215274  812201  6.0   98   75 
4413  897672 10215274  812201  6.0   98   75 
4414  897672 10215274  812201  6.0   98   75 
4415  897672 10215274  812201  6.0   98   75 
4416  897672 10215274  812201  6.0   98   75 
4417  897672 10215274  812201  6.0   98   75 
4418  897672 10215274  812201  6.0   98   75 
4419  897672 10215274  812201  6.0   98   75 
4420  897672 10215274  812201  6.0   98   75 
4421  897672 10215274  812201  6.0   98   75 
4422  897672 10215274  812201  6.0   98   75 
4423  897672 10215274  812201  6.0   98   75 
4424  897672 10215274  812201  6.0   98   75 
4425  897672 10215274  812201  6.0   98   75 
4426  897672 10215274  812201  6.0   98   75 
4427  897672 10215274  812201  6.0   98   75 
4428  897672 10215274  812201  6.0   98   75 
4429  897672 10215274  812201  6.0   98   75 
4430  897672 10215274  812201  6.0   98   75 
4431  897672 10215274  812201  6.0   98   75 
4432  897672 10215274  812201  6.0   98   75 
4433  897672 10215274  812201  6.0   98   75 
4434  897672 10215274  812201  6.0   98   75 
4435  897672 10215274  812201  6.0   98   75 
4436  897672 10215274  812201  6.0   98   75 
4437  897672 10215274  812201  6.0   98   75 
4438  897672 10215274  812201  6.0   98   75 
4439  897672 10215274  812201  6.0   98   75 
4440  897672 10215274  812201  6.0   98   75 
4441  897672 10215274  812201  6.0   98   75 
4442  897672 10215274  812201  6.0   98   75 
4443  897672 10215274  812201  6.0   98   75 
4444  897672 10215274  812201  6.0   98   75 
4445  897672 10215274  812201  6.0   98   75 
4446  897672 10215274  812201  6.0   98   75 
4447  897672 10215274  812201  6.0   98   75 
4448  897672 10215274  812201  6.0   98   75 
4449  897672 10215274  812201  6.0   98   75 
4450  897672 10215274  812201  6.0   98   75 
4451  897672 10215274  812201  6.0   98   75 
4452  897672 10215274  812201  6.0   98   75 
4453  897672 10215274  812201  6.0   98   75 
4454  897672 10215274  812201  6.0   98   75 
4455  897672 10215274  812201  6.0   98   75 
4456  897672 10215274  812201  6.0   98   75 
4457  897672 10215274  812201  6.0   98   75 
4458  897672 10215274  812201  6.0   98   75 
4459  897672 10215274  812201  6.0   98   75 
4460  897672 10215274  812201  6.0   98   75 
4461  897672 10215274  812201  6.0   98   75 
4462  897672 10215274  812201  6.0   98   75 
4463  897672 10215274  812201  6.0   98   75 
4464  897672 10215274  812201  6.0   98   75 
4465  897672 10215274  812201  6.0   98   75 
4466  897672 10215274  812201  6.0   98   75 
4467  897672 10215274  812201  6.0   98   75 
4468  897672 10215274  812201  6.0   98   75 
4469  897672 10215274  812201  6.0   98   75 
4470  897672 10215274  812201  6.0   98   75 
4471  897672 10215274  812201  6.0   98   75 
4472  897672 10215274  812201  6.0   98   75 
4473  897672 10215274  812201  6.0   98   75 
4474  897672 10215274  812201  6.0   98   75 
4475  897672 10215274  812201  6.0   98   75 
4476  897672 10215274  812201  6.0   98   75 
4477  897672 10215274  812201  6.0   98   75 
4478  897672 10215274  812201  6.0   98   75 
4479  897672 10215274  812201  6.0   98   75 
4480  897672 10215274  812201  6.0   98   75 
4481  897672 10215274  812201  6.0   98   75 
4482  897672 10215274  812201  6.0   98   75 
4483  897672 10215274  812201  6.0   98   75 
4484  897672 10215274  812201  6.0   98   75 
4485  897672 10215274  812201  6.0   98   75 
4486  897672 10215274  812201  6.0   98   75 
4487  897672 10215274  812201  6.0   98   75 
4488  897672 10215274  812201  6.0   98   75 
4489  897672 10215274  812201  6.0   98   75 
4490  897672 10215274  812201  6.0   98   75 
4491  897672 10215274  812201  6.0   98   75 
4492  897672 10215274  812201  6.0   98   75 
4493  897672 10215274  812201  6.0   98   75 
4494  897672 10215274  812201  6.0   98   75 
4495  897672 10215274  812201  6.0   98   75 
4496  897672 10215274  812201  6.0   98   75 
4497  897672 10215274  812201  6.0   98   75 
4498  897672 10215274  812201  6.0   98   75 
4499  897672 10215274  812201  6.0   98   75 
4500  897672 10215274  812201  6.0   98   75 
4501  897672 10215274  812201  6.0   98   75 
4502  897672 10215274  812201  6.0   98   75 
4503  897672 10215274  812201  6.0   98   75 
4504  897672 10215274  812201  6.0   98   75 
4505  897672 10215274  812201  6.0   98   75 
4506  897672 10215274  812201  6.0   98   75 
4507  897672 10215274  812201  6.0   98   75 
4508  897672 10215274  812201  6.0   98   75 
4509  897672 10215274  812201  6.0   98   75 
4510  897672 10215274  812201  6.0   98   75 
4511  897672 10215274  812201  6.0   98   75 
4512  897672 10215274  812201  6.0   98   75 
4513  897672 10215274  812201  6.0   98   75 
4514  897672 10215274  812201  6.0   98   75 
4515  897672 10215274  812201  6.0   98   75 
4516  897672 10215274  812201  6.0   98   75 
4517  897672 10215274  812201  6.0   98   75 
4518  897672 10215274  812201  6.0   98   75 
4519  897672 10215274  812201  6.0   98   75 
4520  897672 10215274  812201  6.0   98   75 
4521  897672 10215274  812201  6.0   98   75 
4522  897672 10215274  812201  6.0   98   75 
4523  897672 10215274  812201  6.0   98   75 
4524  897672 10215274  812201  6.0   98   75 
4525  897672 10215274  812201  6.0   98   75 
4526  897672 10215274  812201  6.0   98   75 
4527  897672 10215274  812201  6.0   98   75 
4528  897672 10215274  812201  6.0   98   75 
4529  897672 10215274  812201  6.0   98   75 
4530  897672 10215274  812201  6.0   98   75 
4531  897672 10215274  812201  6.0   98   75 
4532  897672 10215274  812201  6.0   98   75 
4533  897672 10215274  812201  6.0   98   75 
4534  897672 10215274  812201  6.0   98   75 
4535  897672 10215274  812201  6.0   98   75 
4536  897672 10215274  812201  6.0   98   75 
4537  897672 10215274  812201  6.0   98   75 
4538  897672 10215274  812201  6.0   98   75 
4539  897672 10215274  812201  6.0   98   75 
4540  897672 10215274  812201  6.0   98   75 
4541  897672 10215274  812201  6.0   98   75 
4542  897672 10215274  812201  6.0   98   75 
4543  897672 10215274  812201  6.0   98   75 
4544  897672 10215274  812201  6.0   98   75 
4545  897672 10215274  812201  6.0   98   75 
4546  897672 10215274  812201  6.0   98   75 
4547  897672 10215274  812201  6.0   98   75 
4548  897672 10215274  812201  6.0   98   75 
4549  897672 10215274  812201  6.0   98   75 
4550  897672 10215274  812201  6.0   98   75 
4551  897672 10215274  812201  6.0   98   75 
4552  897672 10215274  812201  6.0   98   75 
4553  897672 10215274  812201  6.0   98   75 
4554  897672 10215274  812201  6.0   98   75 
4555  897672 10215274  812201  6.0   98   75 
4556  897672 10215274  812201  6.0   98   75 
4557  897672 10215274  812201  6.0   98   75 
4558  897672 10215274  812201  6.0   98   75 
4559  897672 10215274  812201  6.0   98   75 
4560  897672 10215274  812201  6.0   98   75 
4561  897672 10215274  812201  6.0   98   75 
4562  897672 10215274  812201  6.0   98   75 
4563  897672 10215274  812201  6.0   98   75 
4564  897672 10215274  812201  6.0   98   75 
4565  897672 10215274  812201  6.0   98   75 
4566  897672 10215274  812201  6.0   98   75 
4567  897672 10215274  812201  6.0   98   75 
4568  897672 10215274  812201  6.0   98   75 
4569  897672 10215274  812201  6.0   98   75 
4570  897672 10215274  812201  6.0   98   75 
4571  897672 10215274  812201  6.0   98   75 
4572  897672 10215274  812201  6.0   98   75 
4573  897672 10215274  812201  6.0   98   75 
4574  897672 10215274  812201  6.0   98   75 
4575  897672 10215274  812201  6.0   98   75 
4576  897672 10215274  812201  6.0   98   75 
4577  897672 10215274  812201  6.0   98   75 
4578  897672 10215274  812201  6.0   98   75 
4579  897672 10215274  812201  6.0   98   75 
4580  897672 10215274  812201  6.0   98   75 
4581  897672 10215274  812201  6.0   98   75 
4582  897672 10215274  812201  6.0   98   75 
4583  897672 10215274  812201  6.0   98   75 
4584  897672 10215274  812201  6.0   98   75 
4585  897672 10215274  812201  6.0   98   75 
4586  897672 10215274  812201  6.0   98   75 
4587  897672 10215274  812201  6.0   98   75 
4588  897672 10215274  812201  6.0   98   75 
4589  897672 10215274  812201  6.0   98   75 
4590  897672 10215274  812201  6.0   98   75 
4591  897672 10215274  812201  6.0   98   75 
4592  897672 10215274  812201  6.0   98   75 
4593  897672 10215274  812201  6.0   98   75 
4594  897672 10215274  812201  6.0   98   75 
4595  897672 10215274  812201  6.0   98   75 
4596  897672 10215274  812201  6.0   98   75 
4597  897672 10215274  812201  6.0   98   75 
4598  897672 10215274  812201  6.0   98   75 
4599  897672 10215274  812201  6.0   98   75 
4600  897672 10215274  812201  6.0   98   75 
4601  897672 10215274  812201  6.0   98   75 
4602  897672 10215274  812201  6.0   98   75 
4603  897672 10215274  812201  6.0   98   75 
4604  897672 10215274  812201  6.0   98   75 
4605  897672 10215274  812201  6.0   98   75 
4606  897672 10215274  812201  6.0   98   75 
4607  897672 10215274  812201  6.0   98   75 
4608  897672 10215274  812201  6.0   98   75 
4609  897672 10215274  812201  6.0   98   75 
4610  897672 10215274  812201  6.0   98   75 
4611  897672 10215274  812201  6.0   98   75 
4612  897672 10215274  812201  6.0   98   75 
4613  897672 10215274  812201  6.0   98   75 
4614  897672 10215274  812201  6.0   98   75 
4615  897672 10215274  812201  6.0   98   75 
4616  897672 10215274  812201  6.0   98   75 
4617  897672 10215274  812201  6.0   98   75 
4618  897672 10215274  812201  6.0   98   75 
4619  897672 10215274  812201  6.0   98   75 
4620  897672 10215274  812201  6.0   98   75 
4621  897672 10215274  812201  6.0   98   75 
4622  897672 10215274  812201  6.0   98   75 
4623  897672 10215274  812201  6.0   98   75 
4624  897672 10215274  812201  6.0   98   75 
4625  897672 10215274  812201  6.0   98   75 
4626  897672 10215274  812201  6.0   98   75 
4627  897672 10215274  812201  6.0   98   75 
4628  897672 10215274  812201  6.0   98   75 
4629  897672 10215274  812201  6.0   98   75 
4630  897672 10215274  812201  6.0   98   75 
4631  897672 10215274  812201  6.0   98   75 
4632  897672 10215274  812201  6.0   98   75 
4633  897672 10215274  812201  6.0   98   75 
4634  897672 10215274  812201  6.0   98   75 
4635  897672 10215274  812201  6.0   98   75 
4636  897672 10215274  812201  6.0   98   75 
4637  897672 10215274  812201  6.0   98   75 
4638  897672 10215274  812201  6.0   98   75 
4639  897672 10215274  812201  6.0   98   75 
4640  897672 10215274  812201  6.0   98   75 
4641  897672 10215274  812201  6.0   98   75 
4642  897672 10215274  812201  6.0   98   75 
4643  897672 10215274  812201  6.0   98   75 
4644  897672 10215274  812201  6.0   98   75 
4645  897672 10215274  812201  6.0   98   75 
4646  897672 10215274  812201  6.0   98   75 
4647  897672 10215274  812201  6.0   98   75 
4648  897672 10215274  812201  6.0   98   75 
