T      Bact  Phage     Lys   VMR  P_spec B_spec 
3688  830841 10214063 1130608  5.2   98   70 
3689  830841 10214063 1130608  5.2   98   70 
3690  830841 10214063 1130608  5.2   98   70 
3691  830841 10214063 1130608  5.2   98   70 
3692  830841 10214063 1130608  5.2   98   70 
3693  830841 10214063 1130608  5.2   98   70 
3694  830841 10214063 1130608  5.2   98   70 
3695  830841 10214063 1130608  5.2   98   70 
3696  830841 10214063 1130608  5.2   98   70 
3697  830841 10214063 1130608  5.2   98   70 
3698  830841 10214063 1130608  5.2   98   70 
3699  830841 10214063 1130608  5.2   98   70 
3700  830841 10214063 1130608  5.2   98   70 
3701  830841 10214063 1130608  5.2   98   70 
3702  830841 10214063 1130608  5.2   98   70 
3703  830841 10214063 1130608  5.2   98   70 
3704  830841 10214063 1130608  5.2   98   70 
3705  830841 10214063 1130608  5.2   98   70 
3706  830841 10214063 1130608  5.2   98   70 
3707  830841 10214063 1130608  5.2   98   70 
3708  830841 10214063 1130608  5.2   98   70 
3709  830841 10214063 1130608  5.2   98   70 
3710  830841 10214063 1130608  5.2   98   70 
3711  830841 10214063 1130608  5.2   98   70 
3712  830841 10214063 1130608  5.2   98   70 
3713  830841 10214063 1130608  5.2   98   70 
3714  830841 10214063 1130608  5.2   98   70 
3715  830841 10214063 1130608  5.2   98   70 
3716  830841 10214063 1130608  5.2   98   70 
3717  830841 10214063 1130608  5.2   98   70 
3718  830841 10214063 1130608  5.2   98   70 
3719  830841 10214063 1130608  5.2   98   70 
3720  830841 10214063 1130608  5.2   98   70 
3721  830841 10214063 1130608  5.2   98   70 
3722  830841 10214063 1130608  5.2   98   70 
3723  830841 10214063 1130608  5.2   98   70 
3724  830841 10214063 1130608  5.2   98   70 
3725  830841 10214063 1130608  5.2   98   70 
3726  830841 10214063 1130608  5.2   98   70 
3727  830841 10214063 1130608  5.2   98   70 
3728  830841 10214063 1130608  5.2   98   70 
3729  830841 10214063 1130608  5.2   98   70 
3730  830841 10214063 1130608  5.2   98   70 
3731  830841 10214063 1130608  5.2   98   70 
3732  830841 10214063 1130608  5.2   98   70 
3733  830841 10214063 1130608  5.2   98   70 
3734  830841 10214063 1130608  5.2   98   70 
3735  830841 10214063 1130608  5.2   98   70 
3736  830841 10214063 1130608  5.2   98   70 
3737  830841 10214063 1130608  5.2   98   70 
3738  830841 10214063 1130608  5.2   98   70 
3739  830841 10214063 1130608  5.2   98   70 
3740  830841 10214063 1130608  5.2   98   70 
3741  830841 10214063 1130608  5.2   98   70 
3742  830841 10214063 1130608  5.2   98   70 
3743  830841 10214063 1130608  5.2   98   70 
3744  830841 10214063 1130608  5.2   98   70 
3745  830841 10214063 1130608  5.2   98   70 
3746  830841 10214063 1130608  5.2   98   70 
3747  830841 10214063 1130608  5.2   98   70 
3748  830841 10214063 1130608  5.2   98   70 
3749  830841 10214063 1130608  5.2   98   70 
3750  830841 10214063 1130608  5.2   98   70 
3751  830841 10214063 1130608  5.2   98   70 
3752  830841 10214063 1130608  5.2   98   70 
3753  830841 10214063 1130608  5.2   98   70 
3754  830841 10214063 1130608  5.2   98   70 
3755  830841 10214063 1130608  5.2   98   70 
3756  830841 10214063 1130608  5.2   98   70 
3757  830841 10214063 1130608  5.2   98   70 
3758  830841 10214063 1130608  5.2   98   70 
3759  830841 10214063 1130608  5.2   98   70 
3760  830841 10214063 1130608  5.2   98   70 
3761  830841 10214063 1130608  5.2   98   70 
3762  830841 10214063 1130608  5.2   98   70 
3763  830841 10214063 1130608  5.2   98   70 
3764  830841 10214063 1130608  5.2   98   70 
3765  830841 10214063 1130608  5.2   98   70 
3766  830841 10214063 1130608  5.2   98   70 
3767  830841 10214063 1130608  5.2   98   70 
3768  830841 10214063 1130608  5.2   98   70 
3769  830841 10214063 1130608  5.2   98   70 
3770  830841 10214063 1130608  5.2   98   70 
3771  830841 10214063 1130608  5.2   98   70 
3772  830841 10214063 1130608  5.2   98   70 
3773  830841 10214063 1130608  5.2   98   70 
3774  830841 10214063 1130608  5.2   98   70 
3775  830841 10214063 1130608  5.2   98   70 
3776  830841 10214063 1130608  5.2   98   70 
3777  830841 10214063 1130608  5.2   98   70 
3778  830841 10214063 1130608  5.2   98   70 
3779  830841 10214063 1130608  5.2   98   70 
3780  830841 10214063 1130608  5.2   98   70 
3781  830841 10214063 1130608  5.2   98   70 
3782  830841 10214063 1130608  5.2   98   70 
3783  830841 10214063 1130608  5.2   98   70 
3784  830841 10214063 1130608  5.2   98   70 
3785  830841 10214063 1130608  5.2   98   70 
3786  830841 10214063 1130608  5.2   98   70 
3787  830841 10214063 1130608  5.2   98   70 
3788  830841 10214063 1130608  5.2   98   70 
3789  830841 10214063 1130608  5.2   98   70 
3790  830841 10214063 1130608  5.2   98   70 
3791  830841 10214063 1130608  5.2   98   70 
3792  830841 10214063 1130608  5.2   98   70 
3793  830841 10214063 1130608  5.2   98   70 
3794  830841 10214063 1130608  5.2   98   70 
3795  830841 10214063 1130608  5.2   98   70 
3796  830841 10214063 1130608  5.2   98   70 
3797  830841 10214063 1130608  5.2   98   70 
3798  830841 10214063 1130608  5.2   98   70 
3799  830841 10214063 1130608  5.2   98   70 
3800  830841 10214063 1130608  5.2   98   70 
3801  830841 10214063 1130608  5.2   98   70 
3802  830841 10214063 1130608  5.2   98   70 
3803  830841 10214063 1130608  5.2   98   70 
3804  830841 10214063 1130608  5.2   98   70 
3805  830841 10214063 1130608  5.2   98   70 
3806  830841 10214063 1130608  5.2   98   70 
3807  830841 10214063 1130608  5.2   98   70 
3808  830841 10214063 1130608  5.2   98   70 
3809  830841 10214063 1130608  5.2   98   70 
3810  830841 10214063 1130608  5.2   98   70 
3811  830841 10214063 1130608  5.2   98   70 
3812  830841 10214063 1130608  5.2   98   70 
3813  830841 10214063 1130608  5.2   98   70 
3814  830841 10214063 1130608  5.2   98   70 
3815  830841 10214063 1130608  5.2   98   70 
3816  830841 10214063 1130608  5.2   98   70 
3817  830841 10214063 1130608  5.2   98   70 
3818  830841 10214063 1130608  5.2   98   70 
3819  830841 10214063 1130608  5.2   98   70 
3820  830841 10214063 1130608  5.2   98   70 
3821  830841 10214063 1130608  5.2   98   70 
3822  830841 10214063 1130608  5.2   98   70 
3823  830841 10214063 1130608  5.2   98   70 
3824  830841 10214063 1130608  5.2   98   70 
3825  830841 10214063 1130608  5.2   98   70 
3826  830841 10214063 1130608  5.2   98   70 
3827  830841 10214063 1130608  5.2   98   70 
3828  830841 10214063 1130608  5.2   98   70 
3829  830841 10214063 1130608  5.2   98   70 
3830  830841 10214063 1130608  5.2   98   70 
3831  830841 10214063 1130608  5.2   98   70 
3832  830841 10214063 1130608  5.2   98   70 
3833  830841 10214063 1130608  5.2   98   70 
3834  830841 10214063 1130608  5.2   98   70 
3835  830841 10214063 1130608  5.2   98   70 
3836  830841 10214063 1130608  5.2   98   70 
3837  830841 10214063 1130608  5.2   98   70 
3838  830841 10214063 1130608  5.2   98   70 
3839  830841 10214063 1130608  5.2   98   70 
3840  830841 10214063 1130608  5.2   98   70 
3841  830841 10214063 1130608  5.2   98   70 
3842  830841 10214063 1130608  5.2   98   70 
3843  830841 10214063 1130608  5.2   98   70 
3844  830841 10214063 1130608  5.2   98   70 
3845  830841 10214063 1130608  5.2   98   70 
3846  830841 10214063 1130608  5.2   98   70 
3847  830841 10214063 1130608  5.2   98   70 
3848  830841 10214063 1130608  5.2   98   70 
3849  830841 10214063 1130608  5.2   98   70 
3850  830841 10214063 1130608  5.2   98   70 
3851  830841 10214063 1130608  5.2   98   70 
3852  830841 10214063 1130608  5.2   98   70 
3853  830841 10214063 1130608  5.2   98   70 
3854  830841 10214063 1130608  5.2   98   70 
3855  830841 10214063 1130608  5.2   98   70 
3856  830841 10214063 1130608  5.2   98   70 
3857  830841 10214063 1130608  5.2   98   70 
3858  830841 10214063 1130608  5.2   98   70 
3859  830841 10214063 1130608  5.2   98   70 
3860  830841 10214063 1130608  5.2   98   70 
3861  830841 10214063 1130608  5.2   98   70 
3862  830841 10214063 1130608  5.2   98   70 
3863  830841 10214063 1130608  5.2   98   70 
3864  830841 10214063 1130608  5.2   98   70 
3865  830841 10214063 1130608  5.2   98   70 
3866  830841 10214063 1130608  5.2   98   70 
3867  830841 10214063 1130608  5.2   98   70 
3868  830841 10214063 1130608  5.2   98   70 
3869  830841 10214063 1130608  5.2   98   70 
3870  830841 10214063 1130608  5.2   98   70 
3871  830841 10214063 1130608  5.2   98   70 
3872  830841 10214063 1130608  5.2   98   70 
3873  830841 10214063 1130608  5.2   98   70 
3874  830841 10214063 1130608  5.2   98   70 
3875  830841 10214063 1130608  5.2   98   70 
3876  830841 10214063 1130608  5.2   98   70 
3877  830841 10214063 1130608  5.2   98   70 
3878  830841 10214063 1130608  5.2   98   70 
3879  830841 10214063 1130608  5.2   98   70 
3880  830841 10214063 1130608  5.2   98   70 
3881  830841 10214063 1130608  5.2   98   70 
3882  830841 10214063 1130608  5.2   98   70 
3883  830841 10214063 1130608  5.2   98   70 
3884  830841 10214063 1130608  5.2   98   70 
3885  830841 10214063 1130608  5.2   98   70 
3886  830841 10214063 1130608  5.2   98   70 
3887  830841 10214063 1130608  5.2   98   70 
3888  830841 10214063 1130608  5.2   98   70 
3889  830841 10214063 1130608  5.2   98   70 
3890  830841 10214063 1130608  5.2   98   70 
3891  830841 10214063 1130608  5.2   98   70 
3892  830841 10214063 1130608  5.2   98   70 
3893  830841 10214063 1130608  5.2   98   70 
3894  830841 10214063 1130608  5.2   98   70 
3895  830841 10214063 1130608  5.2   98   70 
3896  830841 10214063 1130608  5.2   98   70 
3897  830841 10214063 1130608  5.2   98   70 
3898  830841 10214063 1130608  5.2   98   70 
3899  830841 10214063 1130608  5.2   98   70 
3900  830841 10214063 1130608  5.2   98   70 
3901  830841 10214063 1130608  5.2   98   70 
3902  830841 10214063 1130608  5.2   98   70 
3903  830841 10214063 1130608  5.2   98   70 
3904  830841 10214063 1130608  5.2   98   70 
3905  830841 10214063 1130608  5.2   98   70 
3906  830841 10214063 1130608  5.2   98   70 
3907  830841 10214063 1130608  5.2   98   70 
3908  830841 10214063 1130608  5.2   98   70 
3909  830841 10214063 1130608  5.2   98   70 
3910  830841 10214063 1130608  5.2   98   70 
3911  830841 10214063 1130608  5.2   98   70 
3912  830841 10214063 1130608  5.2   98   70 
3913  830841 10214063 1130608  5.2   98   70 
3914  830841 10214063 1130608  5.2   98   70 
3915  830841 10214063 1130608  5.2   98   70 
3916  830841 10214063 1130608  5.2   98   70 
3917  830841 10214063 1130608  5.2   98   70 
3918  830841 10214063 1130608  5.2   98   70 
3919  830841 10214063 1130608  5.2   98   70 
3920  830841 10214063 1130608  5.2   98   70 
3921  830841 10214063 1130608  5.2   98   70 
3922  830841 10214063 1130608  5.2   98   70 
3923  830841 10214063 1130608  5.2   98   70 
3924  830841 10214063 1130608  5.2   98   70 
3925  830841 10214063 1130608  5.2   98   70 
3926  830841 10214063 1130608  5.2   98   70 
3927  830841 10214063 1130608  5.2   98   70 
3928  830841 10214063 1130608  5.2   98   70 
3929  830841 10214063 1130608  5.2   98   70 
3930  830841 10214063 1130608  5.2   98   70 
3931  830841 10214063 1130608  5.2   98   70 
3932  830841 10214063 1130608  5.2   98   70 
3933  830841 10214063 1130608  5.2   98   70 
3934  830841 10214063 1130608  5.2   98   70 
3935  830841 10214063 1130608  5.2   98   70 
3936  830841 10214063 1130608  5.2   98   70 
3937  830841 10214063 1130608  5.2   98   70 
3938  830841 10214063 1130608  5.2   98   70 
3939  830841 10214063 1130608  5.2   98   70 
3940  830841 10214063 1130608  5.2   98   70 
3941  830841 10214063 1130608  5.2   98   70 
3942  830841 10214063 1130608  5.2   98   70 
3943  830841 10214063 1130608  5.2   98   70 
3944  830841 10214063 1130608  5.2   98   70 
3945  830841 10214063 1130608  5.2   98   70 
3946  830841 10214063 1130608  5.2   98   70 
3947  830841 10214063 1130608  5.2   98   70 
3948  830841 10214063 1130608  5.2   98   70 
3949  830841 10214063 1130608  5.2   98   70 
3950  830841 10214063 1130608  5.2   98   70 
3951  830841 10214063 1130608  5.2   98   70 
3952  830841 10214063 1130608  5.2   98   70 
3953  830841 10214063 1130608  5.2   98   70 
3954  830841 10214063 1130608  5.2   98   70 
3955  830841 10214063 1130608  5.2   98   70 
3956  830841 10214063 1130608  5.2   98   70 
3957  830841 10214063 1130608  5.2   98   70 
3958  830841 10214063 1130608  5.2   98   70 
3959  830841 10214063 1130608  5.2   98   70 
3960  830841 10214063 1130608  5.2   98   70 
3961  830841 10214063 1130608  5.2   98   70 
3962  830841 10214063 1130608  5.2   98   70 
3963  830841 10214063 1130608  5.2   98   70 
3964  830841 10214063 1130608  5.2   98   70 
3965  830841 10214063 1130608  5.2   98   70 
3966  830841 10214063 1130608  5.2   98   70 
3967  830841 10214063 1130608  5.2   98   70 
3968  830841 10214063 1130608  5.2   98   70 
3969  830841 10214063 1130608  5.2   98   70 
3970  830841 10214063 1130608  5.2   98   70 
3971  830841 10214063 1130608  5.2   98   70 
3972  830841 10214063 1130608  5.2   98   70 
3973  830841 10214063 1130608  5.2   98   70 
3974  830841 10214063 1130608  5.2   98   70 
3975  830841 10214063 1130608  5.2   98   70 
3976  830841 10214063 1130608  5.2   98   70 
3977  830841 10214063 1130608  5.2   98   70 
3978  830841 10214063 1130608  5.2   98   70 
3979  830841 10214063 1130608  5.2   98   70 
3980  830841 10214063 1130608  5.2   98   70 
3981  830841 10214063 1130608  5.2   98   70 
3982  830841 10214063 1130608  5.2   98   70 
3983  830841 10214063 1130608  5.2   98   70 
3984  830841 10214063 1130608  5.2   98   70 
3985  830841 10214063 1130608  5.2   98   70 
3986  830841 10214063 1130608  5.2   98   70 
3987  830841 10214063 1130608  5.2   98   70 
3988  830841 10214063 1130608  5.2   98   70 
3989  830841 10214063 1130608  5.2   98   70 
3990  830841 10214063 1130608  5.2   98   70 
3991  830841 10214063 1130608  5.2   98   70 
3992  830841 10214063 1130608  5.2   98   70 
3993  830841 10214063 1130608  5.2   98   70 
3994  830841 10214063 1130608  5.2   98   70 
3995  830841 10214063 1130608  5.2   98   70 
3996  830841 10214063 1130608  5.2   98   70 
3997  830841 10214063 1130608  5.2   98   70 
3998  830841 10214063 1130608  5.2   98   70 
3999  830841 10214063 1130608  5.2   98   70 
4000  830841 10215860 1391540  4.6   98   70 
4001  830841 10215920 1391540  4.6   98   70 
4002  830841 10215922 1391540  4.6   98   70 
4003  830841 10215922 1391540  4.6   98   70 
4004  830841 10215922 1391540  4.6   98   70 
4005  830841 10215922 1391540  4.6   98   70 
4006  830841 10215922 1391540  4.6   98   70 
4007  830841 10215922 1391540  4.6   98   70 
4008  830841 10215922 1391540  4.6   98   70 
4009  830841 10215922 1391540  4.6   98   70 
4010  830841 10215922 1391540  4.6   98   70 
4011  830841 10215922 1391540  4.6   98   70 
4012  830841 10215922 1391540  4.6   98   70 
4013  830841 10215922 1391540  4.6   98   70 
4014  830841 10215922 1391540  4.6   98   70 
4015  830841 10215922 1391540  4.6   98   70 
4016  830841 10215922 1391540  4.6   98   70 
4017  830841 10215922 1391540  4.6   98   70 
4018  830841 10215922 1391540  4.6   98   70 
4019  830841 10215922 1391540  4.6   98   70 
4020  830841 10215922 1391540  4.6   98   70 
4021  830841 10215922 1391540  4.6   98   70 
4022  830841 10215922 1391540  4.6   98   70 
4023  830841 10215922 1391540  4.6   98   70 
4024  830841 10215922 1391540  4.6   98   70 
4025  830841 10215922 1391540  4.6   98   70 
4026  830841 10215922 1391540  4.6   98   70 
4027  830841 10215922 1391540  4.6   98   70 
4028  830841 10215922 1391540  4.6   98   70 
4029  830841 10215922 1391540  4.6   98   70 
4030  830841 10215922 1391540  4.6   98   70 
4031  830841 10215922 1391540  4.6   98   70 
4032  830841 10215922 1391540  4.6   98   70 
4033  830841 10215922 1391540  4.6   98   70 
4034  830841 10215922 1391540  4.6   98   70 
4035  830841 10215922 1391540  4.6   98   70 
4036  830841 10215922 1391540  4.6   98   70 
4037  830841 10215922 1391540  4.6   98   70 
4038  830841 10215922 1391540  4.6   98   70 
4039  830841 10215922 1391540  4.6   98   70 
4040  830841 10215922 1391540  4.6   98   70 
4041  830841 10215922 1391540  4.6   98   70 
4042  830841 10215922 1391540  4.6   98   70 
4043  830841 10215922 1391540  4.6   98   70 
4044  830841 10215922 1391540  4.6   98   70 
4045  830841 10215922 1391540  4.6   98   70 
4046  830841 10215922 1391540  4.6   98   70 
4047  830841 10215922 1391540  4.6   98   70 
4048  830841 10215922 1391540  4.6   98   70 
4049  830841 10215922 1391540  4.6   98   70 
4050  830841 10215922 1391540  4.6   98   70 
4051  830841 10215922 1391540  4.6   98   70 
4052  830841 10215922 1391540  4.6   98   70 
4053  830841 10215922 1391540  4.6   98   70 
4054  830841 10215922 1391540  4.6   98   70 
4055  830841 10215922 1391540  4.6   98   70 
4056  830841 10215922 1391540  4.6   98   70 
4057  830841 10215922 1391540  4.6   98   70 
4058  830841 10215922 1391540  4.6   98   70 
4059  830841 10215922 1391540  4.6   98   70 
4060  830841 10215922 1391540  4.6   98   70 
4061  830841 10215922 1391540  4.6   98   70 
4062  830841 10215922 1391540  4.6   98   70 
4063  830841 10215922 1391540  4.6   98   70 
4064  830841 10215922 1391540  4.6   98   70 
4065  830841 10215922 1391540  4.6   98   70 
4066  830841 10215922 1391540  4.6   98   70 
4067  830841 10215922 1391540  4.6   98   70 
4068  830841 10215922 1391540  4.6   98   70 
4069  830841 10215922 1391540  4.6   98   70 
4070  830841 10215922 1391540  4.6   98   70 
4071  830841 10215922 1391540  4.6   98   70 
4072  830841 10215922 1391540  4.6   98   70 
4073  830841 10215922 1391540  4.6   98   70 
4074  830841 10215922 1391540  4.6   98   70 
4075  830841 10215922 1391540  4.6   98   70 
4076  830841 10215922 1391540  4.6   98   70 
4077  830841 10215922 1391540  4.6   98   70 
4078  830841 10215922 1391540  4.6   98   70 
4079  830841 10215922 1391540  4.6   98   70 
4080  830841 10215922 1391540  4.6   98   70 
4081  830841 10215922 1391540  4.6   98   70 
4082  830841 10215922 1391540  4.6   98   70 
4083  830841 10215922 1391540  4.6   98   70 
4084  830841 10215922 1391540  4.6   98   70 
4085  830841 10215922 1391540  4.6   98   70 
4086  830841 10215922 1391540  4.6   98   70 
4087  830841 10215922 1391540  4.6   98   70 
4088  830841 10215922 1391540  4.6   98   70 
4089  830841 10215922 1391540  4.6   98   70 
4090  830841 10215922 1391540  4.6   98   70 
4091  830841 10215922 1391540  4.6   98   70 
4092  830841 10215922 1391540  4.6   98   70 
4093  830841 10215922 1391540  4.6   98   70 
4094  830841 10215922 1391540  4.6   98   70 
4095  830841 10215922 1391540  4.6   98   70 
4096  830841 10215922 1391540  4.6   98   70 
4097  830841 10215922 1391540  4.6   98   70 
4098  830841 10215922 1391540  4.6   98   70 
4099  830841 10215922 1391540  4.6   98   70 
4100  830841 10215922 1391540  4.6   98   70 
4101  830841 10215922 1391540  4.6   98   70 
4102  830841 10215922 1391540  4.6   98   70 
4103  830841 10215922 1391540  4.6   98   70 
4104  830841 10215922 1391540  4.6   98   70 
4105  830841 10215922 1391540  4.6   98   70 
4106  830841 10215922 1391540  4.6   98   70 
4107  830841 10215922 1391540  4.6   98   70 
4108  830841 10215922 1391540  4.6   98   70 
4109  830841 10215922 1391540  4.6   98   70 
4110  830841 10215922 1391540  4.6   98   70 
4111  830841 10215922 1391540  4.6   98   70 
4112  830841 10215922 1391540  4.6   98   70 
4113  830841 10215922 1391540  4.6   98   70 
4114  830841 10215922 1391540  4.6   98   70 
4115  830841 10215922 1391540  4.6   98   70 
4116  830841 10215922 1391540  4.6   98   70 
4117  830841 10215922 1391540  4.6   98   70 
4118  830841 10215922 1391540  4.6   98   70 
4119  830841 10215922 1391540  4.6   98   70 
4120  830841 10215922 1391540  4.6   98   70 
4121  830841 10215922 1391540  4.6   98   70 
4122  830841 10215922 1391540  4.6   98   70 
4123  830841 10215922 1391540  4.6   98   70 
4124  830841 10215922 1391540  4.6   98   70 
4125  830841 10215922 1391540  4.6   98   70 
4126  830841 10215922 1391540  4.6   98   70 
4127  830841 10215922 1391540  4.6   98   70 
4128  830841 10215922 1391540  4.6   98   70 
4129  830841 10215922 1391540  4.6   98   70 
4130  830841 10215922 1391540  4.6   98   70 
4131  830841 10215922 1391540  4.6   98   70 
4132  830841 10215922 1391540  4.6   98   70 
4133  830841 10215922 1391540  4.6   98   70 
4134  830841 10215922 1391540  4.6   98   70 
4135  830841 10215922 1391540  4.6   98   70 
4136  830841 10215922 1391540  4.6   98   70 
4137  830841 10215922 1391540  4.6   98   70 
4138  830841 10215922 1391540  4.6   98   70 
4139  830841 10215922 1391540  4.6   98   70 
4140  830841 10215922 1391540  4.6   98   70 
4141  830841 10215922 1391540  4.6   98   70 
4142  830841 10215922 1391540  4.6   98   70 
4143  830841 10215922 1391540  4.6   98   70 
4144  830841 10215922 1391540  4.6   98   70 
4145  830841 10215922 1391540  4.6   98   70 
4146  830841 10215922 1391540  4.6   98   70 
4147  830841 10215922 1391540  4.6   98   70 
4148  830841 10215922 1391540  4.6   98   70 
4149  830841 10215922 1391540  4.6   98   70 
4150  830841 10215922 1391540  4.6   98   70 
4151  830841 10215922 1391540  4.6   98   70 
4152  830841 10215922 1391540  4.6   98   70 
4153  830841 10215922 1391540  4.6   98   70 
4154  830841 10215922 1391540  4.6   98   70 
4155  830841 10215922 1391540  4.6   98   70 
4156  830841 10215922 1391540  4.6   98   70 
4157  830841 10215922 1391540  4.6   98   70 
4158  830841 10215922 1391540  4.6   98   70 
4159  830841 10215922 1391540  4.6   98   70 
4160  830841 10215922 1391540  4.6   98   70 
4161  830841 10215922 1391540  4.6   98   70 
4162  830841 10215922 1391540  4.6   98   70 
4163  830841 10215922 1391540  4.6   98   70 
4164  830841 10215922 1391540  4.6   98   70 
4165  830841 10215922 1391540  4.6   98   70 
4166  830841 10215922 1391540  4.6   98   70 
4167  830841 10215922 1391540  4.6   98   70 
4168  830841 10215922 1391540  4.6   98   70 
4169  830841 10215922 1391540  4.6   98   70 
4170  830841 10215922 1391540  4.6   98   70 
4171  830841 10215922 1391540  4.6   98   70 
4172  830841 10215922 1391540  4.6   98   70 
4173  830841 10215922 1391540  4.6   98   70 
4174  830841 10215922 1391540  4.6   98   70 
4175  830841 10215922 1391540  4.6   98   70 
4176  830841 10215922 1391540  4.6   98   70 
4177  830841 10215922 1391540  4.6   98   70 
4178  830841 10215922 1391540  4.6   98   70 
4179  830841 10215922 1391540  4.6   98   70 
4180  830841 10215922 1391540  4.6   98   70 
4181  830841 10215922 1391540  4.6   98   70 
4182  830841 10215922 1391540  4.6   98   70 
4183  830841 10215922 1391540  4.6   98   70 
4184  830841 10215922 1391540  4.6   98   70 
4185  830841 10215922 1391540  4.6   98   70 
4186  830841 10215922 1391540  4.6   98   70 
4187  830841 10215922 1391540  4.6   98   70 
4188  830841 10215922 1391540  4.6   98   70 
4189  830841 10215922 1391540  4.6   98   70 
4190  830841 10215922 1391540  4.6   98   70 
4191  830841 10215922 1391540  4.6   98   70 
4192  830841 10215922 1391540  4.6   98   70 
4193  830841 10215922 1391540  4.6   98   70 
4194  830841 10215922 1391540  4.6   98   70 
4195  830841 10215922 1391540  4.6   98   70 
4196  830841 10215922 1391540  4.6   98   70 
4197  830841 10215922 1391540  4.6   98   70 
4198  830841 10215922 1391540  4.6   98   70 
4199  830841 10215922 1391540  4.6   98   70 
4200  830841 10215922 1391540  4.6   98   70 
4201  830841 10215922 1391540  4.6   98   70 
4202  830841 10215922 1391540  4.6   98   70 
4203  830841 10215922 1391540  4.6   98   70 
4204  830841 10215922 1391540  4.6   98   70 
4205  830841 10215922 1391540  4.6   98   70 
4206  830841 10215922 1391540  4.6   98   70 
4207  830841 10215922 1391540  4.6   98   70 
4208  830841 10215922 1391540  4.6   98   70 
4209  830841 10215922 1391540  4.6   98   70 
4210  830841 10215922 1391540  4.6   98   70 
4211  830841 10215922 1391540  4.6   98   70 
4212  830841 10215922 1391540  4.6   98   70 
4213  830841 10215922 1391540  4.6   98   70 
4214  830841 10215922 1391540  4.6   98   70 
4215  830841 10215922 1391540  4.6   98   70 
4216  830841 10215922 1391540  4.6   98   70 
4217  830841 10215922 1391540  4.6   98   70 
4218  830841 10215922 1391540  4.6   98   70 
4219  830841 10215922 1391540  4.6   98   70 
4220  830841 10215922 1391540  4.6   98   70 
4221  830841 10215922 1391540  4.6   98   70 
4222  830841 10215922 1391540  4.6   98   70 
4223  830841 10215922 1391540  4.6   98   70 
4224  830841 10215922 1391540  4.6   98   70 
4225  830841 10215922 1391540  4.6   98   70 
4226  830841 10215922 1391540  4.6   98   70 
4227  830841 10215922 1391540  4.6   98   70 
4228  830841 10215922 1391540  4.6   98   70 
4229  830841 10215922 1391540  4.6   98   70 
4230  830841 10215922 1391540  4.6   98   70 
4231  830841 10215922 1391540  4.6   98   70 
4232  830841 10215922 1391540  4.6   98   70 
4233  830841 10215922 1391540  4.6   98   70 
4234  830841 10215922 1391540  4.6   98   70 
4235  830841 10215922 1391540  4.6   98   70 
4236  830841 10215922 1391540  4.6   98   70 
4237  830841 10215922 1391540  4.6   98   70 
4238  830841 10215922 1391540  4.6   98   70 
4239  830841 10215922 1391540  4.6   98   70 
4240  830841 10215922 1391540  4.6   98   70 
4241  830841 10215922 1391540  4.6   98   70 
4242  830841 10215922 1391540  4.6   98   70 
4243  830841 10215922 1391540  4.6   98   70 
4244  830841 10215922 1391540  4.6   98   70 
4245  830841 10215922 1391540  4.6   98   70 
4246  830841 10215922 1391540  4.6   98   70 
4247  830841 10215922 1391540  4.6   98   70 
4248  830841 10215922 1391540  4.6   98   70 
4249  830841 10215922 1391540  4.6   98   70 
4250  830841 10215922 1391540  4.6   98   70 
4251  830841 10215922 1391540  4.6   98   70 
4252  830841 10215922 1391540  4.6   98   70 
4253  830841 10215922 1391540  4.6   98   70 
4254  830841 10215922 1391540  4.6   98   70 
4255  830841 10215922 1391540  4.6   98   70 
4256  830841 10215922 1391540  4.6   98   70 
4257  830841 10215922 1391540  4.6   98   70 
4258  830841 10215922 1391540  4.6   98   70 
4259  830841 10215922 1391540  4.6   98   70 
4260  830841 10215922 1391540  4.6   98   70 
4261  830841 10215922 1391540  4.6   98   70 
4262  830841 10215922 1391540  4.6   98   70 
4263  830841 10215922 1391540  4.6   98   70 
4264  830841 10215922 1391540  4.6   98   70 
4265  830841 10215922 1391540  4.6   98   70 
4266  830841 10215922 1391540  4.6   98   70 
4267  830841 10215922 1391540  4.6   98   70 
4268  830841 10215922 1391540  4.6   98   70 
4269  830841 10215922 1391540  4.6   98   70 
4270  830841 10215922 1391540  4.6   98   70 
4271  830841 10215922 1391540  4.6   98   70 
4272  830841 10215922 1391540  4.6   98   70 
4273  830841 10215922 1391540  4.6   98   70 
4274  830841 10215922 1391540  4.6   98   70 
4275  830841 10215922 1391540  4.6   98   70 
4276  830841 10215922 1391540  4.6   98   70 
4277  830841 10215922 1391540  4.6   98   70 
4278  830841 10215922 1391540  4.6   98   70 
4279  830841 10215922 1391540  4.6   98   70 
4280  830841 10215922 1391540  4.6   98   70 
4281  830841 10215922 1391540  4.6   98   70 
4282  830841 10215922 1391540  4.6   98   70 
4283  830841 10215922 1391540  4.6   98   70 
4284  830841 10215922 1391540  4.6   98   70 
4285  830841 10215922 1391540  4.6   98   70 
4286  830841 10215922 1391540  4.6   98   70 
4287  830841 10215922 1391540  4.6   98   70 
4288  830841 10215922 1391540  4.6   98   70 
4289  830841 10215922 1391540  4.6   98   70 
4290  830841 10215922 1391540  4.6   98   70 
4291  830841 10215922 1391540  4.6   98   70 
4292  830841 10215922 1391540  4.6   98   70 
4293  830841 10215922 1391540  4.6   98   70 
4294  830841 10215922 1391540  4.6   98   70 
